RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30
99126,4097,97212,Zip,OR,OR,Portland,Portland-Vancouver-Hillsboro,Multnomah County,174011.3922,175970.5486,176822.8795,178408.7697,179482.0218,181744.076,183662.0249,185095.8284,186443.7709,187476.7142,189246.1043,192421.514,194075.5583,195334.8081,197916.0749,201103.8989,203428.1809,205801.2883,208482.325,208566.4184,211838.0783,214289.6372,215900.2439,217043.1097,216485.1329,217164.9978,216939.9856,217079.7966,220389.3729,220958.1708,222661.8979,224142.2767,226130.0103,228189.3382,227447.572,229949.3431,227509.1193,229088.6605,231829.8248,233065.839,235503.8836,237315.8328,238278.7211,239156.0171,246694.0575,246766.8008,249650.5621,247168.9468,250433.8895,253129.0965,255659.5249,258629.0738,260410.9815,260634.3195,262714.5162,263180.1642,266336.8713,267115.1047,266874.4385,269175.3859,269934.0993,271485.1707,272522.4887,277537.8166,279913.0934,282655.1852,285188.0151,287594.7159,291005.6423,294127.1811,297979.8833,300090.3666,301536.3107,302690.7773,308655.3709,309671.1841,314355.344,318618.4941,322139.556,323165.1779,324892.3171,329908.1215,330119.0744,331567.3062,335789.6954,335736.425,339942.9539,343704.0788,347758.7488,348743.4786,352392.7856,354837.8808,356364.1907,359478.858,361620.1201,362244.5706,362488.0788,361001.5278,362205.7232,363382.1411,367380.152,369814.7888,374858.1864,378557.9253,379797.2183,383742.5191,386399.3165,389840.6721,390027.5874,392631.2489,399741.0478,409627.0077,418904.1321,425066.5303,433888.9793,436276.1828,445706.3267,452095.4106,456887.1224,459682.7902,463442.1972,469654.8476,475488.0287,486340.0162,501211.0427,509932.1778,516064.0047,523632.1137,524408.7606,526148.8528,532631.7991,532750.9265,529259.9548,527055.1892,534815.3228,541895.8821,541458.5708,540689.5083,540760.0024,535721.2774,539220.9372,538847.6163,532214.0768,533729.7312,526693.6409,539602.7212,539064.4138,530651.9067,529264.7118,538062.6387,534013.4277,531048.0661,527013.2411,517991.0755,520918.3802,516081.7813,509956.3726,491410.6161,486434.9111,490229.4234,490580.4611,484935.2011,483300.8781,486232.2985,486660.3054,488848.7969,477006.3588,474036.9516,470587.9265,483556.2444,487507.989,480884.4595,481029.5101,478709.433,475763.1531,468551.6292,460487.5207,462154.9422,456046.3534,456593.2035,451571.4024,442729.3428,439582.8873,443584.2608,448097.9463,454105.095,459447.2671,454239.079,454802.3987,451153.6305,447067.8739,438529.6132,441365.7754,446407.572,465190.114,469195.4286,475709.7993,479610.594,477694.7241,482609.0657,482969.7208,486754.2154,484041.662,494188.4419,495881.844,507730.1419,505501.4059,519154.3682,527883.8354,529880.2425,530584.7489,530786.2892,536311.3065,532152.0792,538623.4145,540529.9425,526834.6571,541095.2562,542418.0906,553397.315,553634.9805,558724.6887,562342.0316,566754.509,568082.4387,566221.3997,567181.4568,575500.9351,586229.8613,585803.2486,594262.4946,600312.2922,614581.2299,626155.9203,627373.4732,639207.0518,646597.9438,652980.2069,649585.2987,663036.2492,652356.0123,654660.9769,669974.6628,686194.9583,695789.8245,696736.7659,705994.9102,700197.9597,696799.6231,696148.1526,687145.6646,703084.2348,705354.2239,710738.5258,718531.3263,716840.7724,705637.2584,710437.7606,715309.2831,716588.7185,713547.579,710419.9095,712728.7941,712053.8258,710530.1671,723122.8279,719720.1111,720894.171,722100.5743,717474.1772,708857.0633,711454.2551,703934.9908,702611.9439,704441.9219,714781.8666,715246.7739,714615.4587,717505.1215,719750.9999,715406.705,710976.4621,710746.5184,705358.5224,702652.4752,709128.42,709621.3941,704149.9557,703947.8698,716116.6597,719833.4282,718321.0352,724109.8988,724368.2196,734885.4465,738550.7452,757311.5923,761656.2058,770989.6239,770399.3054,774297.5602,788249.1791,799943.9196,807142.6012,822261.6682,829743.7351,836773.1195,838743.7058,832420.1258,821943.9787,827900.8961,831059.9486,843412.1439,860029.8453,891040.3973,913318.0658,920066.4964,905069.3457
